Vehicle ID,Time Spent (s),Timestamp
24,187.31,2025-04-05 05:03:52
24,187.92,2025-04-05 05:03:52
24,187.92,2025-04-05 05:03:52
24,188.53,2025-04-05 05:03:53
24,188.53,2025-04-05 05:03:53
24,189.13,2025-04-05 05:03:53
24,189.13,2025-04-05 05:03:53
24,189.74,2025-04-05 05:03:54
24,189.74,2025-04-05 05:03:54
24,190.42,2025-04-05 05:03:55
24,190.42,2025-04-05 05:03:55
24,191.01,2025-04-05 05:03:55
24,191.01,2025-04-05 05:03:55
24,191.62,2025-04-05 05:03:56
24,191.62,2025-04-05 05:03:56
24,192.21,2025-04-05 05:03:57
24,192.21,2025-04-05 05:03:57
24,192.83,2025-04-05 05:03:57
24,192.83,2025-04-05 05:03:57
24,193.55,2025-04-05 05:03:58
24,193.55,2025-04-05 05:03:58
24,194.16,2025-04-05 05:03:58
24,194.16,2025-04-05 05:03:58
24,194.76,2025-04-05 05:03:59
24,194.76,2025-04-05 05:03:59
47,10.01,2025-04-05 05:04:00
47,10.01,2025-04-05 05:04:00
24,195.39,2025-04-05 05:04:00
24,195.39,2025-04-05 05:04:00
47,11.07,2025-04-05 05:04:01
47,11.07,2025-04-05 05:04:01
24,196.46,2025-04-05 05:04:01
24,196.46,2025-04-05 05:04:01
47,12.16,2025-04-05 05:04:02
47,12.16,2025-04-05 05:04:02
24,197.54,2025-04-05 05:04:02
24,197.54,2025-04-05 05:04:02
47,13.15,2025-04-05 05:04:03
47,13.15,2025-04-05 05:04:03
24,198.53,2025-04-05 05:04:03
24,198.53,2025-04-05 05:04:03
47,14.12,2025-04-05 05:04:04
47,14.12,2025-04-05 05:04:04
24,199.50,2025-04-05 05:04:04
24,199.50,2025-04-05 05:04:04
47,15.15,2025-04-05 05:04:05
47,15.15,2025-04-05 05:04:05
24,200.53,2025-04-05 05:04:05
24,200.53,2025-04-05 05:04:05
47,16.11,2025-04-05 05:04:06
47,16.11,2025-04-05 05:04:06
24,201.49,2025-04-05 05:04:06
24,201.49,2025-04-05 05:04:06
47,17.05,2025-04-05 05:04:07
47,17.05,2025-04-05 05:04:07
24,202.44,2025-04-05 05:04:07
24,202.44,2025-04-05 05:04:07
47,18.09,2025-04-05 05:04:08
47,18.09,2025-04-05 05:04:08
24,203.47,2025-04-05 05:04:08
24,203.47,2025-04-05 05:04:08
50,10.92,2025-04-05 05:04:09
50,10.92,2025-04-05 05:04:09
47,19.09,2025-04-05 05:04:09
47,19.09,2025-04-05 05:04:09
24,204.47,2025-04-05 05:04:09
24,204.47,2025-04-05 05:04:09
50,12.27,2025-04-05 05:04:10
50,12.27,2025-04-05 05:04:10
47,20.44,2025-04-05 05:04:10
47,20.44,2025-04-05 05:04:10
24,205.82,2025-04-05 05:04:10
24,205.82,2025-04-05 05:04:10
50,13.60,2025-04-05 05:04:11
50,13.60,2025-04-05 05:04:11
47,21.76,2025-04-05 05:04:11
47,21.76,2025-04-05 05:04:11
24,207.15,2025-04-05 05:04:11
24,207.15,2025-04-05 05:04:11
50,14.98,2025-04-05 05:04:13
50,14.98,2025-04-05 05:04:13
47,23.15,2025-04-05 05:04:13
47,23.15,2025-04-05 05:04:13
24,208.53,2025-04-05 05:04:13
24,208.53,2025-04-05 05:04:13
50,16.36,2025-04-05 05:04:14
50,16.36,2025-04-05 05:04:14
47,24.53,2025-04-05 05:04:14
47,24.53,2025-04-05 05:04:14
24,209.91,2025-04-05 05:04:14
24,209.91,2025-04-05 05:04:14
47,25.88,2025-04-05 05:04:16
47,25.88,2025-04-05 05:04:16
24,211.26,2025-04-05 05:04:16
24,211.26,2025-04-05 05:04:16
47,26.85,2025-04-05 05:04:17
47,26.85,2025-04-05 05:04:17
24,212.24,2025-04-05 05:04:17
24,212.24,2025-04-05 05:04:17
47,27.84,2025-04-05 05:04:18
47,27.84,2025-04-05 05:04:18
24,213.22,2025-04-05 05:04:18
24,213.22,2025-04-05 05:04:18
47,28.90,2025-04-05 05:04:19
47,28.90,2025-04-05 05:04:19
24,214.28,2025-04-05 05:04:19
24,214.28,2025-04-05 05:04:19
56,10.80,2025-04-05 05:04:20
56,10.80,2025-04-05 05:04:20
47,29.89,2025-04-05 05:04:20
47,29.89,2025-04-05 05:04:20
24,215.28,2025-04-05 05:04:20
24,215.28,2025-04-05 05:04:20
56,12.12,2025-04-05 05:04:21
56,12.12,2025-04-05 05:04:21
47,31.21,2025-04-05 05:04:21
47,31.21,2025-04-05 05:04:21
24,216.59,2025-04-05 05:04:21
24,216.59,2025-04-05 05:04:21
56,13.52,2025-04-05 05:04:22
56,13.52,2025-04-05 05:04:22
47,32.60,2025-04-05 05:04:22
47,32.60,2025-04-05 05:04:22
24,217.99,2025-04-05 05:04:22
24,217.99,2025-04-05 05:04:22
56,14.89,2025-04-05 05:04:24
56,14.89,2025-04-05 05:04:24
47,33.98,2025-04-05 05:04:24
47,33.98,2025-04-05 05:04:24
24,219.36,2025-04-05 05:04:24
24,219.36,2025-04-05 05:04:24
56,16.47,2025-04-05 05:04:25
56,16.47,2025-04-05 05:04:25
47,35.56,2025-04-05 05:04:25
47,35.56,2025-04-05 05:04:25
24,220.94,2025-04-05 05:04:25
24,220.94,2025-04-05 05:04:25
56,18.07,2025-04-05 05:04:27
56,18.07,2025-04-05 05:04:27
47,37.16,2025-04-05 05:04:27
47,37.16,2025-04-05 05:04:27
24,222.54,2025-04-05 05:04:27
24,222.54,2025-04-05 05:04:27
56,19.40,2025-04-05 05:04:28
56,19.40,2025-04-05 05:04:28
47,38.49,2025-04-05 05:04:28
47,38.49,2025-04-05 05:04:28
24,223.87,2025-04-05 05:04:28
24,223.87,2025-04-05 05:04:28
56,20.83,2025-04-05 05:04:30
56,20.83,2025-04-05 05:04:30
47,39.92,2025-04-05 05:04:30
47,39.92,2025-04-05 05:04:30
24,225.30,2025-04-05 05:04:30
24,225.30,2025-04-05 05:04:30
56,22.18,2025-04-05 05:04:31
56,22.18,2025-04-05 05:04:31
47,41.27,2025-04-05 05:04:31
47,41.27,2025-04-05 05:04:31
24,226.65,2025-04-05 05:04:31
24,226.65,2025-04-05 05:04:31
56,23.59,2025-04-05 05:04:32
56,23.59,2025-04-05 05:04:32
47,42.68,2025-04-05 05:04:32
47,42.68,2025-04-05 05:04:32
24,228.06,2025-04-05 05:04:32
24,228.06,2025-04-05 05:04:32
56,24.92,2025-04-05 05:04:34
56,24.92,2025-04-05 05:04:34
47,44.01,2025-04-05 05:04:34
47,44.01,2025-04-05 05:04:34
24,229.39,2025-04-05 05:04:34
24,229.39,2025-04-05 05:04:34
56,26.33,2025-04-05 05:04:35
56,26.33,2025-04-05 05:04:35
47,45.42,2025-04-05 05:04:35
47,45.42,2025-04-05 05:04:35
24,230.80,2025-04-05 05:04:35
24,230.80,2025-04-05 05:04:35
56,27.69,2025-04-05 05:04:36
56,27.69,2025-04-05 05:04:36
47,46.78,2025-04-05 05:04:36
47,46.78,2025-04-05 05:04:36
24,232.16,2025-04-05 05:04:36
24,232.16,2025-04-05 05:04:36
56,29.12,2025-04-05 05:04:38
56,29.12,2025-04-05 05:04:38
47,48.21,2025-04-05 05:04:38
47,48.21,2025-04-05 05:04:38
24,233.59,2025-04-05 05:04:38
24,233.59,2025-04-05 05:04:38
56,30.44,2025-04-05 05:04:39
56,30.44,2025-04-05 05:04:39
47,49.53,2025-04-05 05:04:39
47,49.53,2025-04-05 05:04:39
24,234.91,2025-04-05 05:04:39
24,234.91,2025-04-05 05:04:39
56,31.90,2025-04-05 05:04:41
56,31.90,2025-04-05 05:04:41
24,236.37,2025-04-05 05:04:41
24,236.37,2025-04-05 05:04:41
56,32.89,2025-04-05 05:04:42
56,32.89,2025-04-05 05:04:42
24,237.36,2025-04-05 05:04:42
24,237.36,2025-04-05 05:04:42
56,33.93,2025-04-05 05:04:43
56,33.93,2025-04-05 05:04:43
24,238.40,2025-04-05 05:04:43
24,238.40,2025-04-05 05:04:43
56,34.92,2025-04-05 05:04:44
56,34.92,2025-04-05 05:04:44
47,54.01,2025-04-05 05:04:44
47,54.01,2025-04-05 05:04:44
24,239.39,2025-04-05 05:04:44
24,239.39,2025-04-05 05:04:44
56,36.30,2025-04-05 05:04:45
56,36.30,2025-04-05 05:04:45
47,55.38,2025-04-05 05:04:45
47,55.38,2025-04-05 05:04:45
24,240.77,2025-04-05 05:04:45
24,240.77,2025-04-05 05:04:45
56,37.62,2025-04-05 05:04:46
56,37.62,2025-04-05 05:04:46
47,56.71,2025-04-05 05:04:46
47,56.71,2025-04-05 05:04:46
24,242.09,2025-04-05 05:04:46
24,242.09,2025-04-05 05:04:46
56,39.00,2025-04-05 05:04:48
56,39.00,2025-04-05 05:04:48
24,243.47,2025-04-05 05:04:48
24,243.47,2025-04-05 05:04:48
56,39.97,2025-04-05 05:04:49
56,39.97,2025-04-05 05:04:49
24,244.44,2025-04-05 05:04:49
24,244.44,2025-04-05 05:04:49
56,41.01,2025-04-05 05:04:50
56,41.01,2025-04-05 05:04:50
24,245.48,2025-04-05 05:04:50
24,245.48,2025-04-05 05:04:50
56,41.98,2025-04-05 05:04:51
56,41.98,2025-04-05 05:04:51
24,246.45,2025-04-05 05:04:51
24,246.45,2025-04-05 05:04:51
56,42.94,2025-04-05 05:04:52
56,42.94,2025-04-05 05:04:52
24,247.41,2025-04-05 05:04:52
24,247.41,2025-04-05 05:04:52
56,43.90,2025-04-05 05:04:53
56,43.90,2025-04-05 05:04:53
24,248.37,2025-04-05 05:04:53
24,248.37,2025-04-05 05:04:53
56,44.93,2025-04-05 05:04:54
56,44.93,2025-04-05 05:04:54
24,249.40,2025-04-05 05:04:54
24,249.40,2025-04-05 05:04:54
56,45.90,2025-04-05 05:04:55
56,45.90,2025-04-05 05:04:55
24,250.38,2025-04-05 05:04:55
24,250.38,2025-04-05 05:04:55
56,46.88,2025-04-05 05:04:56
56,46.88,2025-04-05 05:04:56
24,251.35,2025-04-05 05:04:56
24,251.35,2025-04-05 05:04:56
56,47.97,2025-04-05 05:04:57
56,47.97,2025-04-05 05:04:57
24,252.44,2025-04-05 05:04:57
24,252.44,2025-04-05 05:04:57
56,48.92,2025-04-05 05:04:58
56,48.92,2025-04-05 05:04:58
24,253.39,2025-04-05 05:04:58
24,253.39,2025-04-05 05:04:58
